S.NO.,COLLEGE NAME,PROGRAM NAME,UR,OBC,SC,ST,EWS,PwBD,
217,Delhi College of Arts and Commerce,B.A Program (Computer Applications + Mathematics),704.9323212,597.3230914,456.6062937,420.6821866,564.2798031,102.2506352,
218,Delhi College of Arts and Commerce,B.A Program (Operational Research (OR) + Computer Applications),703.4084969,520.7826553,462.8037124,384.0791164,492.2999471,272.3711993,
219,Delhi College of Arts and Commerce,B.A Program (Accounting and Finance + Computer Applications),774.3738156,625.1529147,602.7047098,465.8780947,620.2978811,,
220,Delhi School of Journalism,Five Year Integrated Program in Journalism,499.6773329,401.9120313,366.8347281,343.0157826,413.6810834,209.9153759,
221,Department of Germanic and Romance Studies,B.A. (Hons.) French,673.9078415,512.5134682,503.3320785,466.7593395,547.838389,,
222,Romance Studies,B.A. (Hons.) German,664.6883602,515.7122264,585.4056046,357.1941653,519.1307932,371.6066027,
223,Romance Studies,B.A. (Hons.) Italian,617.8258379,431.1950127,453.9693996,235.2765426,455.4667108,,
224,Romance Studies,B.A. (Hons.) Spanish,639.550497,479.2553044,474.1192886,347.4008987,495.5337448,539.2836336,
225,Department of Slavonic and Finno Ugrian Studies,B.A. (Hons.) Russian,575.2737819,398.0831137,388.3778915,117.3831251,376.5339318,192.535204,
226,Deshbandhu College,B.A. (Hons.) Economics,722.9098625,472.6567588,359.8521533,285.3248315,504.3063682,,
227,Deshbandhu College,B.A. (Hons.) English,675.0541946,533.3191587,476.6171954,471.0529787,500.3192155,,
228,Deshbandhu College,B.A. (Hons.) Hindi,335.8252343,188.1717644,242.6559282,,304.6936948,,
229,Deshbandhu College,B.A. (Hons.) History,665.5248518,534.5591675,466.053641,453.2144115,497.1257114,,
230,Deshbandhu College,B.A. (Hons.) Political Science,718.0796859,616.0495423,536.879277,519.6556216,539.0333026,,
231,Deshbandhu College,B.A. (Hons.) Sanskrit,109.1316419,230.2566299,103.0598996,368.1599928,111.4814829,,
232,Deshbandhu College,B.Com (Hons.),785.4280103,652.9811069,564.505568,389.8784845,713.979847,201.2934838,
233,Deshbandhu College,B.Sc (Prog.) Life Science,495.9208536,421.5088014,343.7130825,291.1684221,418.7829096,,
234,Deshbandhu College,B.Sc (Hons.) Bio-Chemistry,583.1257481,519.228892,426.2616104,404.4316918,514.7886232,142.078107,
235,Deshbandhu College,B.Sc (Hons.) Botany,501.4535749,426.4848905,355.5245096,319.3198266,426.1914916,,
236,Deshbandhu College,B.Sc (Hons.) Chemistry,367.1970449,292.050058,200.026894,134.7258438,321.6342273,,
237,Deshbandhu College,B.Sc (Hons.) Mathematics,550.313412,431.9498788,307.2128212,135.1696457,439.1098913,,
238,Deshbandhu College,B.Sc (Hons.) Physics,349.8441937,278.3646944,173.4699068,68.33727,264.2616926,,
239,Deshbandhu College,B.Sc (Hons.) Zoology,527.3807669,458.1444067,389.1832739,353.7501859,450.8452809,,
240,Deshbandhu College,B.Sc (Prog.) Physical Science with Chemistry,247.9960183,183.4434417,82.1244292,,169.6646496,,
241,Deshbandhu College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,306.8389445,235.4920476,173.8639692,154.0785898,239.4448883,,
242,Deshbandhu College,B.Sc (Prog.) Applied Physical Sciences with Industrial Chemistry,247.2743527,179.4743035,88.616416,,174.5756283,,
243,Deshbandhu College,B.A Program (English + Economics),733.8913212,624.0030085,589.5829816,521.5959195,616.7486748,,
244,Deshbandhu College,B.A Program (English + History),697.5144856,592.1679383,553.1012777,,528.4999957,,
245,Deshbandhu College,B.A Program (English + Mathematics),656.9124304,509.6042456,428.892184,,491.8124715,,
246,Deshbandhu College,B.A Program (English + Political Science),705.5537953,595.7687038,544.7627742,556.637754,524.5365321,288.2769215,
247,Deshbandhu College,B.A Program (English + Philosophy),654.4458681,528.8904041,500.8723932,484.6682468,481.0357827,,
248,Deshbandhu College,B.A Program (Hindi + History),606.5265104,517.5062841,459.7738521,408.2852227,448.0562233,235.8969964,
249,Deshbandhu College,B.A Program (Hindi + Philosophy),611.1418191,457.9928936,427.9029079,,454.4497228,,
250,Deshbandhu College,B.A Program (Hindi + Political Science),614.548601,516.0984832,517.6789859,282.7964208,486.2344972,,
251,Deshbandhu College,B.A Program (Sanskrit + History),412.4899777,348.0689476,275.6036184,,,,
252,Deshbandhu College,B.A Program (Sanskrit + Philosophy),467.5125679,178.73912,256.2811285,,,,
253,Deshbandhu College,B.A Program (Economics + History),708.1032139,664.7362521,557.7317347,,579.9684679,,
254,Deshbandhu College,B.A Program (Economics + Mathematics),722.8369072,550.65492,426.4401135,,470.9020372,,
255,Deshbandhu College,B.A Program (Economics + Philosophy),686.1092175,540.9901089,462.206891,,524.8468048,,
256,Deshbandhu College,B.A Program (Economics + Political Science),726.9759034,650.2718087,536.98067,448.1118873,538.1633299,,
257,Deshbandhu College,B.A Program (History + Mathematics),622.0030491,502.1454004,397.8048484,,419.7620217,,
258,Deshbandhu College,B.A Program (History + Philosophy),654.2349099,520.023604,463.3767977,438.887471,,,
259,Deshbandhu College,B.A Program (History + Political Science),667.1899292,553.5440707,479.3841943,493.2478208,511.5547317,451.0932896,
260,Deshbandhu College,B.A Program (Mathematics + Philosophy),682.4349581,486.1911565,289.1682452,,380.5047193,,
261,Deshbandhu College,B.A Program (Mathematics + Political Science),630.4020079,553.2385911,376.1620947,,432.3779282,,
262,Deshbandhu College,B.A Program (Philosophy + Political Science),660.0930927,570.253273,472.4481195,459.1865752,465.7579656,,
263,Deshbandhu College,B.A Program (Bengali + History),361.3217051,278.5437631,,,,,
264,Deshbandhu College,B.A Program (Bengali + Political Science),226.6057257,,,,,,
265,Deshbandhu College,B.A Program (Punjabi + History),437.3934015,281.4969535,,,,,
266,Deshbandhu College,B.A Program (Hindi + Economics),639.6393218,497.4134573,455.0301275,198.6001636,,,
267,Deshbandhu College,B.A Program (Sanskrit + Economics),498.2504652,196.7400058,132.1437656,,,,
268,Deshbandhu College,B.A Program (Punjabi + Political Science),518.8825977,319.3859431,,,,,
269,Deshbandhu College,B.A Program (Sindhi + History),320.2355583,,,,,,
270,Deshbandhu College,B.A Program (Sanskrit + Political Science),422.5607017,348.0228022,,,,,
271,Dr. Bhim Rao Ambedkar College,B.A. (Hons.) Applied Psychology,762.9876047,579.2932646,558.4671701,466.8098825,521.983578,312.6968245,
272,Dr. Bhim Rao Ambedkar College,B.A. (Hons.) Geography,635.1920591,533.5831975,483.8910257,493.9571256,445.8960983,,
273,Dr. Bhim Rao Ambedkar College,B.A. (Hons.) Hindi Patrakarita,425.682273,293.706995,299.4074626,240.6382252,255.0570006,,
274,Dr. Bhim Rao Ambedkar College,B.A. (Hons.) History,620.5639262,500.3080426,456.9871831,445.6210024,428.080264,,
275,Dr. Bhim Rao Ambedkar College,B.A. (Hons.) Social Work,572.4181339,406.4508791,373.0017225,235.3622257,384.4856505,,
276,Dr. Bhim Rao Ambedkar College,B.Com,697.4086545,539.6032726,451.7010626,208.1706136,572.1442882,,
277,Dr. Bhim Rao Ambedkar College,B.Com (Hons.),729.4892983,576.0361531,500.9313883,327.1011234,608.4873395,,
278,Dr. Bhim Rao Ambedkar College,B.A. (Hons.) Economics,686.0822721,411.5479863,345.9800438,155.5880203,409.9203072,,
279,Dr. Bhim Rao Ambedkar College,B.A. (Hons.) Hindi,320.2952592,77.1864384,231.4519909,,237.9399225,,
280,Dr. Bhim Rao Ambedkar College,B.A. (Hons.) Business Economics,413.3080606,274.8090651,195.2328362,,285.8109476,,
281,Dr. Bhim Rao Ambedkar College,B.A Program (English + History),620.0721186,486.4075314,491.4865952,450.0921716,435.4009012,,
282,Dr. Bhim Rao Ambedkar College,B.A Program (English + Psychology),738.6079956,584.5880615,563.4784893,536.648433,551.9208064,,
283,Dr. Bhim Rao Ambedkar College,B.A Program (Hindi + History),531.4903545,394.7954498,389.1631019,312.0216576,321.8369609,270.5568333,
284,Dr. Bhim Rao Ambedkar College,B.A Program (Hindi + Political Science),531.6759323,402.5589428,400.6144216,185.8107665,249.9658707,,
285,Dr. Bhim Rao Ambedkar College,B.A Program (Sanskrit + OMSP),282.3854829,250.3080265,115.3803416,,,,
286,Dr. Bhim Rao Ambedkar College,B.A Program (Sanskrit + Political Science),315.0067883,163.224619,242.2798001,,,,
287,Dr. Bhim Rao Ambedkar College,B.A Program (Urdu + History),372.4150872,125.1853665,,133.8560419,,,
288,Dr. Bhim Rao Ambedkar College,B.A Program (Urdu + Political Science),399.4748284,52.4746987,,258.7021248,,,
289,Dr. Bhim Rao Ambedkar College,B.A Program (Economics + Geography),607.2076468,480.2877429,499.3731552,427.4774293,444.569594,372.0625767,
290,Dr. Bhim Rao Ambedkar College,B.A Program (Economics + Human Resource Management (HRM)),670.9432406,522.6633918,437.3852033,395.2249397,559.3129679,,
291,Dr. Bhim Rao Ambedkar College,B.A Program (Economics + Mathematics),642.3780931,395.1921772,300.5747529,238.3497149,386.3878968,,
292,Dr. Bhim Rao Ambedkar College,B.A Program (Economics + OMSP),618.4467577,451.8168126,381.9326706,100.6986105,411.0198144,,
293,Dr. Bhim Rao Ambedkar College,B.A Program (Geography + Psychology),712.6707873,505.1117803,492.5758833,480.1417496,514.5760434,,
294,Dr. Bhim Rao Ambedkar College,B.A Program (History + Political Science),604.1188047,474.8721615,453.8737709,470.0770444,424.9308624,,
295,Dr. Bhim Rao Ambedkar College,B.A Program (Human Resource Management (HRM) + Mathematics),628.4515124,449.6381777,338.4084336,195.6702123,445.4941387,,
296,Dr. Bhim Rao Ambedkar College,B.A Program (Human Resource Management(HRM) + Psychology),733.8500817,572.2097745,551.1416215,435.070826,647.8738215,,
297,Dr. Bhim Rao Ambedkar College,B.A Program (Office Management & Secretarial Practice (OMSP) + Political Science),599.1780529,436.9984915,426.838,378.8537204,466.8703778,,
298,Dyal Singh College,B.A. (Hons.) Hindi,332.6015181,150.3717337,208.6780728,238.7436726,245.6407954,,
299,Dyal Singh College,B.A. (Hons.) Economics,758.683169,522.1989635,404.826165,273.1582175,581.6627894,,
300,Dyal Singh College,B.A. (Hons.) History,721.3381799,612.9400136,545.1691607,521.3436115,605.1387979,,
301,Dyal Singh College,B.A. (Hons.) Political Science,758.4903719,692.0922594,621.042583,610.9314626,696.1470083,282.7171906,
302,Dyal Singh College,B.A. (Hons.) Geography,738.5963187,678.9351321,553.3618967,576.9488685,579.072377,552.0192276,
303,Dyal Singh College,B.A. (Hons.) English,699.3817833,567.7115577,501.7387835,503.7799153,565.8719545,,
304,Dyal Singh College,B.Com,793.6284157,679.441376,573.2881541,396.8327336,724.3381989,,
305,Dyal Singh College,B.Com (Hons.),810.4570288,709.5379275,616.9562303,463.408702,754.6622275,184.4665469,
306,Dyal Singh College,B.Sc (Hons.) Mathematics,571.5841367,443.3613222,338.0126561,140.2268269,443.5524132,,
307,Dyal Singh College,B.Sc (Hons.) Botany,511.3355281,450.2355159,376.9282058,325.4556416,465.2632286,,
308,Dyal Singh College,B.Sc (Hons.) Chemistry,366.800186,311.7199063,222.8796122,82.8837794,307.4772663,,
309,Dyal Singh College,B.Sc (Hons.) Physics,361.9228294,286.7231185,191.6059359,52.4822934,280.7470501,,
310,Dyal Singh College,B.Sc (Hons.) Zoology,542.6342492,492.9482875,400.2239791,383.4340192,494.8275204,,
311,Dyal Singh College,B.Sc (Prog.) Physical Science with Chemistry,257.3742804,192.8397449,97.0485171,102.7682048,176.4233402,,
312,Dyal Singh College,B.Sc (Prog.) Physical Science with Computer Science/ Informatics Practices,317.9990846,241.4973257,172.1539246,40.2292503,262.4064043,,
313,Dyal Singh College,B.Sc (Prog.) Life Science,506.2658074,436.2060802,348.220221,293.3188858,431.9737041,,
314,Dyal Singh College,B.Sc (Hons.) Computer Science,648.7206979,547.0413911,467.8263904,310.097479,587.407676,445.9594579,
315,Dyal Singh College,B.A. (Hons.) Philosophy,652.0787128,502.7910795,452.7170288,338.341503,457.5159819,,
316,Dyal Singh College,B.A. (Hons.) Punjabi,441.3866933,271.7646683,198.2913936,176.6919522,92.3569524,,
317,Dyal Singh College,B.A. (Hons.) Urdu,186.1991627,178.8000646,238.1420836,238.7244709,195.1290948,,
318,Dyal Singh College,B.A. (Hons.) Sanskrit,382.3219242,223.6886868,95.8576817,,225.7948612,,
319,Dyal Singh College,B.A Program (Bengali + Geography),464.5066716,,213.247326,,,,
320,Dyal Singh College,B.A Program (Bengali + History),300.3687305,,234.7774744,186.1163412,,,
321,Dyal Singh College,B.A Program (Bengali + Political Science),239.0149152,,218.9420117,,,,
322,Dyal Singh College,B.A Program (English + Economics),753.7977281,613.125151,545.2798172,,621.8813257,,
323,Dyal Singh College,B.A Program (English + History),715.4440072,587.6619904,568.6702724,,601.7731709,,
324,Dyal Singh College,B.A Program (English + Political Science),739.8100233,647.1009393,593.223295,599.1627476,625.720558,,
325,Dyal Singh College,B.A Program (Hindi + Geography),645.931146,547.7393928,537.1252934,,616.7603099,,
326,Dyal Singh College,B.A Program (Hindi + History),628.0321738,541.7948584,457.2831185,,449.4989477,,
327,Dyal Singh College,B.A Program (Hindi + Political Science),644.4902083,544.3375925,562.2739508,340.6019259,469.3851679,,
328,Dyal Singh College,B.A Program (Punjabi + Economics),566.5807848,405.2418034,349.0903014,,,,
329,Dyal Singh College,B.A Program (Punjabi + History),421.1077797,281.1870788,216.704071,,,,
330,Dyal Singh College,B.A Program (Punjabi + Political Science),531.3392286,147.6249643,337.3259832,,,,
331,Dyal Singh College,B.A Program (Sanskrit + Geography),487.3008827,326.4709081,248.4119757,,228.7203367,,
332,Dyal Singh College,B.A Program (Sanskrit + History),451.0719689,363.949321,141.9397329,,168.0968884,,
333,Dyal Singh College,B.A Program (Sanskrit + Political Science),469.5899582,348.337557,434.3058565,,,,
334,Dyal Singh College,B.A Program (Urdu + Economics),574.2633783,367.8239771,,,,,
335,Dyal Singh College,B.A Program (Urdu + History),485.5976524,292.9405638,,,,,
336,Dyal Singh College,B.A Program (Urdu + Political Science),496.0963647,358.8104636,255.5764707,,,,
337,Dyal Singh College,B.A Program (Commerce + Economics),766.6764226,644.4665229,538.9795244,429.7386989,716.3018853,227.2215415,
338,Dyal Singh College,B.A Program (Economics + Geography),726.2938049,644.7047826,635.3163808,,,,
339,Dyal Singh College,B.A Program (Economics + History),726.6258721,644.7413981,556.9117881,,618.8299822,,
340,Dyal Singh College,B.A Program (Economics + Mathematics),733.3531724,505.0130932,388.5572834,84.1173803,548.3571251,,
341,Dyal Singh College,B.A Program (Economics + Philosophy),722.0704998,621.1239503,506.8114545,,556.0160776,,
342,Dyal Singh College,B.A Program (Economics + Political Science),735.8351047,676.7975776,589.6825711,,,,
343,Dyal Singh College,B.A Program (Geography + History),720.2377612,644.1674219,615.4038228,619.7881533,,,
344,Dyal Singh College,B.A Program (Geography + Mathematics),604.6613129,515.7539725,413.8095419,,393.7179069,,
345,Dyal Singh College,B.A Program (Geography + Political Science),726.7362356,675.5700475,580.1324537,,,,
346,Dyal Singh College,B.A Program (History + Philosophy),695.613065,547.8832177,494.2928168,425.6971071,513.5060853,383.4761246,
347,Dyal Singh College,B.A Program (History + Political Science),743.1105585,658.7113764,562.4755067,561.2287316,,314.4904262,
348,Dyal Singh College,B.A Program (Philosophy + Political Science),691.7304906,577.7982205,506.1223743,468.7409481,536.841138,,
349,Dyal Singh College (Evening),B.A. (Hons.) English,610.1452457,445.884027,407.1289387,350.9708894,421.8005796,,
350,Dyal Singh College (Evening),B.A. (Hons.) Political Science,603.1278106,489.394411,422.2772967,397.5313352,369.9493593,,
351,Dyal Singh College (Evening),B.Com,705.0929143,549.0893651,427.9710191,134.2796391,593.4829409,,
352,Dyal Singh College (Evening),B.Com (Hons.),740.7174935,613.5749948,508.7953385,162.0235965,649.0345948,371.5260618,
353,Dyal Singh College (Evening),B.A Program (Computer Applications + Economics),587.880858,416.9152405,299.4212281,123.4456348,376.6128363,,
354,Dyal Singh College (Evening),B.A Program (Human Resource Management (HRM) + Economics),628.8395153,446.3425504,368.0668968,181.2444537,474.3949194,,
355,Dyal Singh College (Evening),B.A. (Hons.) History,577.9794931,444.9935573,412.9324945,354.2514894,375.6133585,,
356,Dyal Singh College (Evening),B.A Program (Entrepreneurship and Small Business (ESB) + History),577.4405727,413.8940809,329.8957536,311.4222242,386.8106083,,
357,Dyal Singh College (Evening),B.A Program (Entrepreneurship and Small Business (ESB) + Political Science),574.8654084,436.4044447,355.3930676,163.1960383,371.0441077,,
358,Dyal Singh College (Evening),B.A Program (Economics + Political Science),609.3538449,437.5441751,391.5285204,269.1099031,367.0764578,,
359,Dyal Singh College (Evening),B.A Program (History + Political Science),584.8901824,459.4310061,413.3572423,447.4544753,370.9633632,,
360,Dyal Singh College (Evening),B.A Program (Tamil + Political Science),111.5643827,,,,,,
361,Dyal Singh College (Evening),B.A Program (Punjabi + History),232.8687451,211.0360079,,,,,
362,Dyal Singh College (Evening),B.A Program (Sanskrit + History),298.4399693,142.9535988,,,195.7081375,,
363,Dyal Singh College (Evening),B.A Program (Urdu + History),330.8297172,157.7972159,,,,,
364,Dyal Singh College (Evening),B.A Program (Economics + Mathematics),592.3423948,357.4380831,222.3799291,,317.3798692,,
